epoch,lr,loss,fire_loss,other_loss,effective_rollout_steps,teacher_forcing_ratio,prob_mae_mean,best_iou_mean,spread_iou_at_best,dice_at_best,recall_at_best,mpd_at_best,save_thr,ious_by_thr
64,0.0002774275491977922,4.375516796112061,1.9598716259002686,0.5152837872505188,4,0.5428571428571429,0.15142271839655363,0.9208865795276991,0.6116548871587797,0.9499916740122415,0.9664962370578929,0.4667966667925147,0.6,"{0.2: 0.5920233471608929, 0.3: 0.8578878537739212, 0.4: 0.898472234685185, 0.5: 0.9129614284158785, 0.6: 0.9208865795276991, 0.7: 0.9171096739673329, 0.8: 0.903362641423542}"
69,0.00024742647851355997,4.297555541992187,1.9451457738876343,0.4653832674026489,4,0.5071428571428571,0.14215791416473877,0.922718525871669,0.6236625906116863,0.950905607536705,0.9670178753889036,0.45092073219936285,0.6,"{0.2: 0.6472901022719488, 0.3: 0.8727917272211758, 0.4: 0.9038222776456476, 0.5: 0.9157136617549423, 0.6: 0.922718525871669, 0.7: 0.9203992977661787, 0.8: 0.9075172411451126}"
74,0.0002083780601392783,4.241079664230346,1.9175442934036255,0.4509683191776276,4,0.4714285714285714,0.1339537277817726,0.9249530454086377,0.6325416000016731,0.9522129448681377,0.967520811371457,0.4347781253574928,0.6,"{0.2: 0.6894380098777666, 0.3: 0.8838841563849369, 0.4: 0.9090639923595691, 0.5: 0.9188749238751558, 0.6: 0.9249530454086377, 0.7: 0.9227893191590975, 0.8: 0.9118224990521805}"
79,0.00016410462533175042,4.271837520599365,1.9303500175476074,0.45741099715232847,4,0.4357142857142857,0.12694732768413347,0.9272203930355039,0.6439726478812625,0.9534760085947094,0.96874857138533,0.4196794285081923,0.6,"{0.2: 0.723799331817475, 0.3: 0.8929823658027948, 0.4: 0.9122009592264531, 0.5: 0.9222498220513387, 0.6: 0.9272203930355039, 0.7: 0.9256855669102191, 0.8: 0.9152678790914188}"
84,0.00011893996636109602,4.210596370697021,1.91056170463562,0.4358085930347443,4,0.4,0.12088333662503804,0.9291280022362327,0.6563336658884057,0.9545616525225682,0.9697489217966244,0.4057892629111692,0.6,"{0.2: 0.7594151775558969, 0.3: 0.8997950345060656, 0.4: 0.9160489771743923, 0.5: 0.9247071095725289, 0.6: 0.9291280022362327, 0.7: 0.9270819944578883, 0.8: 0.9190317852138938}"
89,7.730511472804544e-05,4.241662883758545,1.9207448720932008,0.4451026916503906,4,0.3642857142857143,0.11560800423224767,0.9308051225936594,0.6636252104250481,0.9555613738683361,0.9703784537752733,0.39712649796231947,0.6,"{0.2: 0.8046629550717355, 0.3: 0.9056037470208892, 0.4: 0.9198077220300294, 0.5: 0.9270923826225164, 0.6: 0.9308051225936594, 0.7: 0.9288764621783897, 0.8: 0.921626410089701}"
94,4.327557979751057e-05,4.191651058197022,1.900662899017334,0.43848047256469724,4,0.3285714285714286,0.11114381712216598,0.9321396520073295,0.6706298875191938,0.9564242074181538,0.9707676741932102,0.3867088426968135,0.6,"{0.2: 0.8449217633906653, 0.3: 0.9099307576853217, 0.4: 0.9227880375454132, 0.5: 0.9292112329872694, 0.6: 0.9321396520073295, 0.7: 0.9307621991189879, 0.8: 0.9231781109054931}"
99,2.0182409546203555e-05,4.18789529800415,1.9042322158813476,0.4211153149604797,4,0.2928571428571428,0.10737582181508724,0.93333615378813,0.6757530269322793,0.9571736391906626,0.9711581179536646,0.37749407429558857,0.6,"{0.2: 0.8738257850242306, 0.3: 0.9140282154985075, 0.4: 0.9249389505791524, 0.5: 0.9310747530023247, 0.6: 0.93333615378813, 0.7: 0.9317104210282698, 0.8: 0.9243365400596856}"
104,1.0286124377900624e-05,4.1543797016143795,1.8925101995468139,0.4128010630607605,4,0.2571428571428571,0.10420954055511035,0.934387805536281,0.6812712985508529,0.9578781871311781,0.9715024016573903,0.37111051632493375,0.6,"{0.2: 0.8858077049249294, 0.3: 0.9172576558376346, 0.4: 0.9271629742212665, 0.5: 0.9330237830258908, 0.6: 0.934387805536281, 0.7: 0.9329096655141124, 0.8: 0.9264191190466986}"
109,0.0002954445583636515,4.23363618850708,1.9326018810272216,0.4311643004417419,4,0.22142857142857153,0.10145196452354774,0.9359560943839121,0.6885515135820626,0.9588721506775938,0.9724463439038369,0.3617374115796856,0.6,"{0.2: 0.8933670642596919, 0.3: 0.9204409815478459, 0.4: 0.9292608643694528, 0.5: 0.9346245584065517, 0.6: 0.9359560943839121, 0.7: 0.934521688621189, 0.8: 0.9287045090021296}"
114,0.0002774275491977922,4.199102401733398,1.9141961336135864,0.4169931948184967,4,0.18571428571428572,0.09903662040447578,0.9375307342485073,0.6946034492629984,0.9599295113572461,0.9726343666726084,0.3523914361321842,0.6,"{0.2: 0.8990072784364153, 0.3: 0.9234767565126512, 0.4: 0.9312588719020082, 0.5: 0.9362906604629379, 0.6: 0.9375307342485073, 0.7: 0.9357577529935006, 0.8: 0.9302824005535012}"
119,0.00024742647851355997,4.167111396789551,1.9060106992721557,0.41159449219703675,4,0.15000000000000002,0.09682508691763267,0.9393302006025263,0.6998226051086651,0.9611346299247759,0.9729670832364314,0.3384284754258871,0.6,"{0.2: 0.9037460164879553, 0.3: 0.9258149337614617, 0.4: 0.9334405705976261, 0.5: 0.9380482127488511, 0.6: 0.9393302006025263, 0.7: 0.9368256418468422, 0.8: 0.9317148194911322}"
4,0.0003,2.4939385414123536,1.1878889560699464,0.2632456600666046,1,0.9714285714285714,0.4041642875243456,0.828617069597593,0.3357968747081155,0.8907077955121263,0.8712763521829634,1.2888455741888507,0.6,"{0.2: 0.1320378760851454, 0.3: 0.1320333413050273, 0.4: 0.1685652480351158, 0.5: 0.7286064749318867, 0.6: 0.828617069597593, 0.7: 0.7246878807460865, 0.8: 0.37708941918254707}"
9,0.0002954445583636515,1.8733167409896851,0.8865529775619507,0.24308302104473115,1,0.9357142857142857,0.3216771208322965,0.8800745092460378,0.4312067560394145,0.9275850382241174,0.9369015888835367,0.7760022215548283,0.6,"{0.2: 0.13204585247706835, 0.3: 0.14415385324545427, 0.4: 0.5331378548688517, 0.5: 0.8345577190887448, 0.6: 0.8800745092460378, 0.7: 0.8545424331326839, 0.8: 0.7843201672100829}"
14,0.0002774275491977922,1.5820802211761475,0.7074785828590393,0.2282383292913437,1,0.9,0.3115110924610725,0.8835955275559809,0.44048530071980746,0.930235505177153,0.9431520727466036,0.7534041014735744,0.6,"{0.2: 0.13205126761981287, 0.3: 0.16039956495318947, 0.4: 0.571946002013638, 0.5: 0.8399134391441282, 0.6: 0.8835955275559809, 0.7: 0.8601382054275842, 0.8: 0.7968521392099037}"
19,0.00024742647851355997,1.4836317777633667,0.6445685505867005,0.21464218497276305,1,0.8642857142857143,0.2929256566059895,0.8882109502505725,0.4552327011567594,0.9334334850824433,0.9538417550968629,0.7178836805063739,0.6,"{0.2: 0.1320695366923421, 0.3: 0.22355592321244172, 0.4: 0.6467599571963347, 0.5: 0.8479390232972304, 0.6: 0.8882109502505725, 0.7: 0.8714167063794079, 0.8: 0.8189366162051878}"
24,0.0002083780601392783,2.7473047733306886,1.212752890586853,0.38425835967063904,2,0.8285714285714285,0.2725061445664137,0.8922896061072294,0.4710719153499086,0.9357740167837588,0.958089173558683,0.6856154021570633,0.6,"{0.2: 0.1320945910648267, 0.3: 0.3390568746710115, 0.4: 0.7184013996931464, 0.5: 0.8581740967669618, 0.6: 0.8922896061072294, 0.7: 0.8822029019026701, 0.8: 0.838417121249986}"
29,0.00016410462533175042,2.619931125640869,1.1533586263656617,0.35299057364463804,2,0.7928571428571429,0.2529237606586554,0.8975379783997729,0.4913984937677983,0.9387296165972477,0.9609840808664125,0.6466664702056624,0.6,"{0.2: 0.13237204638977396, 0.3: 0.44457304402194825, 0.4: 0.7742391079199042, 0.5: 0.8691152739262284, 0.6: 0.8975379783997729, 0.7: 0.889502127013394, 0.8: 0.8521052854847406}"
34,0.00011893996636109602,2.544059133529663,1.1283453464508058,0.3333096504211426,2,0.7571428571428571,0.23410071852879646,0.9009574992488999,0.5089412330257505,0.9403353462945659,0.9623191213874147,0.6157517290238695,0.6,"{0.2: 0.13504962534322654, 0.3: 0.5284611123551446, 0.4: 0.8130195545498499, 0.5: 0.8784700223741262, 0.6: 0.9009574992488999, 0.7: 0.89537574719764, 0.8: 0.8644589694117053}"
39,7.730511472804544e-05,2.51972336769104,1.118024969100952,0.3192100077867508,2,0.7214285714285714,0.21652016311119765,0.9052267305070757,0.5242125687718046,0.9425398065890849,0.9644022283482064,0.5834910819111684,0.6,"{0.2: 0.149833197064526, 0.3: 0.5978756522137552, 0.4: 0.8361210290624731, 0.5: 0.8876276332271811, 0.6: 0.9052267305070757, 0.7: 0.9003881728711707, 0.8: 0.8751282755449409}"
44,4.327557979751057e-05,3.5307430267333983,1.5758531093597412,0.4356569230556488,3,0.6857142857142857,0.20030463506013918,0.9095241068504557,0.5464116606879519,0.9446704708972279,0.9657895651721956,0.5508689785900089,0.6,"{0.2: 0.20446531756311812, 0.3: 0.6584817379708834, 0.4: 0.8557796819365594, 0.5: 0.8945951081956428, 0.6: 0.9095241068504557, 0.7: 0.9042013354231029, 0.8: 0.8837092891570506}"
49,2.0182409546203555e-05,3.537693405151367,1.5720637798309327,0.43705342411994935,3,0.65,0.18585662352733123,0.9129753498415862,0.5646451870337514,0.9462939782513661,0.9660006878870789,0.5238613525439334,0.6,"{0.2: 0.3183062678743979, 0.3: 0.721011617542235, 0.4: 0.871076800862869, 0.5: 0.9006302627930918, 0.6: 0.9129753498415862, 0.7: 0.9070221023139962, 0.8: 0.8909584885848167}"
54,1.0286124377900624e-05,3.522843599319458,1.5713911056518555,0.4346141338348389,3,0.6142857142857143,0.17314350528594774,0.9158415575572756,0.5822333983202815,0.9475935899858114,0.9660928592777355,0.5053143945124592,0.6,"{0.2: 0.4427871515312624, 0.3: 0.7884746485484209, 0.4: 0.8821515561793553, 0.5: 0.9052410171017835, 0.6: 0.9158415575572756, 0.7: 0.9108521783737386, 0.8: 0.8952557615623891}"
59,0.0002954445583636515,3.5268829345703123,1.5867459774017334,0.4092941880226135,3,0.5785714285714285,0.16181560510244125,0.9181951542699909,0.5984245113995309,0.9486941703032451,0.966388858938752,0.48743129115908207,0.6,"{0.2: 0.5238000043402132, 0.3: 0.8340880950783431, 0.4: 0.8911433915415572, 0.5: 0.9093625747053298, 0.6: 0.9181951542699909, 0.7: 0.9145311170785536, 0.8: 0.8999857900120659}"
64,0.0002774275491977922,4.3781157493591305,1.9606011629104614,0.5166355192661285,4,0.5428571428571429,0.1514583848989927,0.9205960698094381,0.6099756446511402,0.9497988428782864,0.9664223930321254,0.4684862658562824,0.6,"{0.2: 0.5919645291646533, 0.3: 0.857864338819069, 0.4: 0.8982565451906112, 0.5: 0.9127894994857241, 0.6: 0.9205960698094381, 0.7: 0.9170837124540429, 0.8: 0.9035643286961601}"
69,0.00024742647851355997,4.304475975036621,1.9478338479995727,0.4688820719718933,4,0.5071428571428571,0.14229158636851189,0.9226163912769823,0.6239174502649333,0.9508622743120816,0.9671771595963318,0.4515360122849155,0.6,"{0.2: 0.6468553532884757, 0.3: 0.8725907620082518, 0.4: 0.9036567899875119, 0.5: 0.9155334833904777, 0.6: 0.9226163912769823, 0.7: 0.9205949676612093, 0.8: 0.9076503987365415}"
74,0.0002083780601392783,4.260086154937744,1.9237532138824462,0.4604681968688965,4,0.4714285714285714,0.13405668754608202,0.9248270240755235,0.6320721679861293,0.9521090511299665,0.9673326318914511,0.4358530982562247,0.6,"{0.2: 0.688587156760281, 0.3: 0.8836752105777759, 0.4: 0.9089275157556852, 0.5: 0.9187236945717954, 0.6: 0.9248270240755235, 0.7: 0.9226413183683121, 0.8: 0.9115149927562206}"
79,0.00016410462533175042,4.276040554046631,1.9335561990737915,0.45529134273529054,4,0.4357142857142857,0.12704983621071547,0.9270962982698328,0.6459225881511745,0.9533239977265047,0.9678371112371165,0.4194059406902902,0.6,"{0.2: 0.7228691632600579, 0.3: 0.892645577696148, 0.4: 0.912226363760185, 0.5: 0.9220251565144423, 0.6: 0.9270962982698328, 0.7: 0.9248725506943298, 0.8: 0.9150640423916158}"
84,0.00011893996636109602,4.225350952148437,1.9152825117111205,0.44169756174087527,4,0.4,0.12104608366886775,0.929091589700617,0.6578354345228483,0.954382872480331,0.9684566478971873,0.40665266276547685,0.6,"{0.2: 0.7572168676035318, 0.3: 0.899610001835316, 0.4: 0.915970687685947, 0.5: 0.924717842083942, 0.6: 0.929091589700617, 0.7: 0.9264712918919795, 0.8: 0.9176921080905908}"
89,7.730511472804544e-05,4.249007797241211,1.9215701341629028,0.4495070517063141,4,0.3642857142857143,0.1159262078312727,0.9306732678740832,0.6655100066204237,0.9553455017242833,0.9689204370120814,0.3955451028815843,0.6,"{0.2: 0.8004056281689497, 0.3: 0.90530229020814, 0.4: 0.9197782939510336, 0.5: 0.9270979231569609, 0.6: 0.9306732678740832, 0.7: 0.9282390100560206, 0.8: 0.9205456154005199}"
94,4.327557979751057e-05,4.200062084197998,1.902159833908081,0.44332425594329833,4,0.3285714285714286,0.11148701493556683,0.931679630235881,0.6715227749883607,0.9558933494624754,0.968690982426063,0.38876764748827536,0.6,"{0.2: 0.83950763215238, 0.3: 0.9098880031810254, 0.4: 0.9223248326553783, 0.5: 0.9292941301674004, 0.6: 0.931679630235881, 0.7: 0.930452135936182, 0.8: 0.9220129779846269}"
99,2.0182409546203555e-05,4.1968718528747555,1.9064813137054444,0.4254895389080048,4,0.2928571428571428,0.10775343749003533,0.9329692278570252,0.6773819844529338,0.9568196878556952,0.9695017229495769,0.37937212934033315,0.6,"{0.2: 0.8699008073060386, 0.3: 0.9132897280146454, 0.4: 0.9250068217466441, 0.5: 0.9309769575838011, 0.6: 0.9329692278570252, 0.7: 0.9310767622107855, 0.8: 0.9234179295873242}"
104,1.0286124377900624e-05,4.16350531578064,1.8951485633850098,0.4171658933162689,4,0.2571428571428571,0.10459954692767216,0.9336894128524786,0.6798765738994977,0.9572968414648375,0.9699260945124835,0.3744695297964088,0.6,"{0.2: 0.8836778213826394, 0.3: 0.916739615944571, 0.4: 0.9269848897450492, 0.5: 0.9324855834730484, 0.6: 0.9336894128524786, 0.7: 0.9318275629561068, 0.8: 0.9247923755379859}"
109,0.0002954445583636515,4.236246585845947,1.9318529605865478,0.4336697459220886,4,0.22142857142857153,0.10183847829317436,0.935420616157806,0.6900677332250095,0.958346669752768,0.9707506127447035,0.3633807499706398,0.6,"{0.2: 0.8917956983902872, 0.3: 0.9197587758649095, 0.4: 0.9289715561240013, 0.5: 0.9342678990201222, 0.6: 0.935420616157806, 0.7: 0.9335422574015744, 0.8: 0.927217516175963}"
114,0.0002774275491977922,4.220237827301025,1.9251857995986938,0.4203212261199951,4,0.18571428571428572,0.09939996057595962,0.9364488725678578,0.6886040578959399,0.9591373902852295,0.9710002234747026,0.35690738719824006,0.6,"{0.2: 0.8977859943245589, 0.3: 0.9227399184985751, 0.4: 0.9308734888123663, 0.5: 0.9359087322664404, 0.6: 0.9364488725678578, 0.7: 0.9347503605935257, 0.8: 0.9290998026159608}"
119,0.00024742647851355997,4.172813606262207,1.9096267461776733,0.41267901062965395,4,0.15000000000000002,0.09723053949001507,0.9382571056803906,0.6954584202675762,0.9603815644705369,0.9714012024465655,0.3445200894822479,0.6,"{0.2: 0.9026678948802438, 0.3: 0.9255865825536593, 0.4: 0.9328907704610703, 0.5: 0.9373427430887671, 0.6: 0.9382571056803906, 0.7: 0.9356795251670477, 0.8: 0.9305870402494318}"
4,0.0003,2.4939284801483153,1.1879095554351806,0.2632319122552872,1,0.9714285714285714,0.4041708478560814,0.8284841560063233,0.335550835380754,0.8906089261044325,0.871070731688258,1.2887970931558583,0.6,"{0.2: 0.1320378760851454, 0.3: 0.1320333413050273, 0.4: 0.1685459829632791, 0.5: 0.7285666472890507, 0.6: 0.8284841560063233, 0.7: 0.7246397897776274, 0.8: 0.376892594776759}"
9,0.0002954445583636515,1.8732386112213135,0.8865376591682435,0.24308793544769286,1,0.9357142857142857,0.32166784848922336,0.8800442387831426,0.4309015711206186,0.9275884855500169,0.9369109056003843,0.776063490907648,0.6,"{0.2: 0.13204585247706835, 0.3: 0.1441598956504119, 0.4: 0.5331504291211026, 0.5: 0.8346426034452731, 0.6: 0.8800442387831426, 0.7: 0.8544621678671933, 0.8: 0.7843648721882055}"
14,0.0002774275491977922,1.582101821899414,0.7074962377548217,0.22824267745018006,1,0.9,0.31150060510024047,0.883575233675905,0.44040166409494,0.9302255509900459,0.9431379064340947,0.753579754442003,0.6,"{0.2: 0.13205130211899527, 0.3: 0.16040634147805, 0.4: 0.5720515229353854, 0.5: 0.8399882049432689, 0.6: 0.883575233675905, 0.7: 0.8600674604782159, 0.8: 0.7968625838797633}"
19,0.00024742647851355997,1.4832833528518676,0.6443761348724365,0.21461042165756225,1,0.8642857142857143,0.2929265674872276,0.8882181199097638,0.4549979022990939,0.9334381102836203,0.9538013813674968,0.717842414686977,0.6,"{0.2: 0.1320695366923421, 0.3: 0.22353802481753332, 0.4: 0.6467994349475165, 0.5: 0.8479520339007948, 0.6: 0.8882181199097638, 0.7: 0.8714779587303508, 0.8: 0.8189598726240594}"
24,0.0002083780601392783,2.7488364219665526,1.2136614084243775,0.3841108798980713,2,0.8285714285714285,0.2725034768764789,0.8923965334145805,0.47162508915061013,0.935844169955315,0.9582218467443416,0.6836834404314007,0.6,"{0.2: 0.1320946269314126, 0.3: 0.339042971774008, 0.4: 0.7185089378839946, 0.5: 0.8580920397557791, 0.6: 0.8923965334145805, 0.7: 0.8820522316092754, 0.8: 0.8384140621653204}"
29,0.00016410462533175042,2.621736669540405,1.1546179056167603,0.3528400301933289,2,0.7928571428571429,0.2529371675008383,0.8974951661387405,0.4912431794313109,0.9386783995436279,0.9610634161296409,0.6454906086978995,0.6,"{0.2: 0.13236843166480558, 0.3: 0.4445418844495197, 0.4: 0.7742575594935366, 0.5: 0.8690324982461314, 0.6: 0.8974951661387405, 0.7: 0.8896150355439991, 0.8: 0.8522867055371999}"
34,0.00011893996636109602,2.544793176651001,1.1283225059509276,0.3339749425649643,2,0.7571428571428571,0.23409766188034645,0.9012753087779632,0.509382746769953,0.9406054125128449,0.9629191966620747,0.6141147333371529,0.6,"{0.2: 0.13505028362752455, 0.3: 0.5286299147989427, 0.4: 0.8130141652519343, 0.5: 0.8784163560567158, 0.6: 0.9012753087779632, 0.7: 0.8953662997710422, 0.8: 0.8644191793409729}"
39,7.730511472804544e-05,2.5204022407531737,1.1183078050613404,0.3195297598838806,2,0.7214285714285714,0.21654871832101774,0.9053589820909318,0.5244941798010525,0.942663463949705,0.9647941556114895,0.5828734222690904,0.6,"{0.2: 0.14988730736402678, 0.3: 0.597756694104213, 0.4: 0.8359882408553417, 0.5: 0.8877613527260673, 0.6: 0.9053589820909318, 0.7: 0.9005035654398708, 0.8: 0.8752446033199822}"
44,4.327557979751057e-05,3.532149076461792,1.576445722579956,0.4359727382659912,3,0.6857142857142857,0.20035598446161318,0.9095844263233238,0.5472182156103026,0.9446904711199398,0.9660034770017513,0.5507441270220738,0.6,"{0.2: 0.20442630094909656, 0.3: 0.6582187876469587, 0.4: 0.8556725963607007, 0.5: 0.8947726294617582, 0.6: 0.9095844263233238, 0.7: 0.9043864100691039, 0.8: 0.883440553558824}"
49,2.0182409546203555e-05,3.5387897968292235,1.572530245780945,0.43739400506019593,3,0.65,0.18591725864471534,0.9131983314106679,0.5648857599231997,0.9464958973058313,0.96644766800637,0.5236335986068686,0.6,"{0.2: 0.3177916362651689, 0.3: 0.7208025284026942, 0.4: 0.8709668289803955, 0.5: 0.9010494607656546, 0.6: 0.9131983314106679, 0.7: 0.9073498576027702, 0.8: 0.8908116865941472}"
54,1.0286124377900624e-05,3.5239156246185304,1.5718290090560914,0.43495993614196776,3,0.6142857142857143,0.17320165725854728,0.9159409769166851,0.5825439669235754,0.9477124632298068,0.9666456314883352,0.5054321092136026,0.6,"{0.2: 0.44239193230034674, 0.3: 0.7880282470348045, 0.4: 0.8820476717901781, 0.5: 0.9052653619601079, 0.6: 0.9159409769166851, 0.7: 0.9109398288289399, 0.8: 0.8952586936625119}"
59,0.0002954445583636515,3.5296693325042723,1.5882688999176025,0.40971189737319946,3,0.5785714285714285,0.16186953698977447,0.9183132534047892,0.5992476484733663,0.9487589259941976,0.9664341951507505,0.4867728992887592,0.6,"{0.2: 0.5236760556455087, 0.3: 0.8338792459957901, 0.4: 0.8908821754688068, 0.5: 0.909438868528789, 0.6: 0.9183132534047892, 0.7: 0.9144147949456946, 0.8: 0.8997824742707925}"
64,0.0002774275491977922,4.377665328979492,1.960414433479309,0.5163322210311889,4,0.5428571428571429,0.15154215234976548,0.9206580421515722,0.6113938056502385,0.9498046616549181,0.9667501841791499,0.4681738432795322,0.6,"{0.2: 0.5914554260380414, 0.3: 0.857523992384089, 0.4: 0.8983843785193825, 0.5: 0.9127572827098891, 0.6: 0.9206580421515722, 0.7: 0.9170275839326956, 0.8: 0.903517413361705}"
69,0.00024742647851355997,4.299375534057617,1.9448864936828614,0.46863911747932435,4,0.5071428571428571,0.14232012705925184,0.9226191528176739,0.6232588071685713,0.9508199943280565,0.9673234025959325,0.45206649599047044,0.6,"{0.2: 0.6466882547874965, 0.3: 0.8723162241023429, 0.4: 0.9035286014082405, 0.5: 0.9156151097487248, 0.6: 0.9226191528176739, 0.7: 0.9203621581067418, 0.8: 0.9075705412133064}"
74,0.0002083780601392783,4.254502201080323,1.92363498210907,0.45508832931518556,4,0.4714285714285714,0.13407014176631585,0.9248785003724331,0.6316423968582493,0.952193936389142,0.9676986523467457,0.4361319968647031,0.6,"{0.2: 0.688472597572064, 0.3: 0.883410201379176, 0.4: 0.9087380161810643, 0.5: 0.918739390723892, 0.6: 0.9248785003724331, 0.7: 0.9225736331384292, 0.8: 0.9117440460035351}"
79,0.00016410462533175042,4.275483226776123,1.9295263051986695,0.4615367233753204,4,0.4357142857142857,0.12712863565255433,0.9272108529672942,0.6443074422788008,0.9535011760842094,0.968886353255012,0.41932800077998694,0.6,"{0.2: 0.7225821764774764, 0.3: 0.8923311703614173, 0.4: 0.9119223271289604, 0.5: 0.9220882231126655, 0.6: 0.9272108529672942, 0.7: 0.9253164801788342, 0.8: 0.9151830182944288}"
84,0.00011893996636109602,4.223342227935791,1.9133194923400878,0.4417965769767761,4,0.4,0.12110531635773487,0.929169215503639,0.6575515659685859,0.9545557253747311,0.9695509556955727,0.40822158801487135,0.6,"{0.2: 0.75710233047462, 0.3: 0.8991921964226784, 0.4: 0.9160141953100334, 0.5: 0.9245665330911496, 0.6: 0.929169215503639, 0.7: 0.9267773679136193, 0.8: 0.9182385149437001}"
89,7.730511472804544e-05,4.245562934875489,1.9195348978042603,0.44886637926101686,4,0.3642857142857143,0.1159511991800406,0.9311656585210216,0.668551626013473,0.95576882018785,0.970298192935053,0.3943051468516005,0.6,"{0.2: 0.8006700054520043, 0.3: 0.9049822437307461, 0.4: 0.919928821811047, 0.5: 0.927279672785908, 0.6: 0.9311656585210216, 0.7: 0.9283899283283416, 0.8: 0.9206827173835092}"
94,4.327557979751057e-05,4.196898746490478,1.9007157802581787,0.4425213813781738,4,0.3285714285714286,0.11151481973819244,0.9321147926390648,0.6744122646571835,0.9563807451052406,0.9703837040478452,0.38649754174671697,0.6,"{0.2: 0.8398312559506118, 0.3: 0.9094346054438301, 0.4: 0.9225675101565216, 0.5: 0.9291296545077711, 0.6: 0.9321147926390648, 0.7: 0.9304594451467836, 0.8: 0.9222390427122165}"
99,2.0182409546203555e-05,4.194482326507568,1.9058039665222168,0.424376380443573,4,0.2928571428571428,0.10771936827745193,0.9331223343932501,0.6783351249220312,0.9570072350043117,0.970673674333261,0.37885420666025,0.6,"{0.2: 0.8702028677877129, 0.3: 0.9133251894804951, 0.4: 0.9249022993093959, 0.5: 0.9308143691115734, 0.6: 0.9331223343932501, 0.7: 0.9313699237923325, 0.8: 0.9236375591698325}"
104,1.0286124377900624e-05,4.160935688018799,1.8941819429397584,0.41619775891304017,4,0.2571428571428571,0.10456699897081424,0.9343463585248242,0.6825501046368083,0.9577957079171825,0.9711501859924885,0.37092312721224624,0.6,"{0.2: 0.8835689082445424, 0.3: 0.9166342246079907, 0.4: 0.9270214843275324, 0.5: 0.9324625097043501, 0.6: 0.9343463585248242, 0.7: 0.9321808086382055, 0.8: 0.9252325400646985}"
109,0.0002954445583636515,4.232377910614014,1.930086326599121,0.4320164442062378,4,0.22142857142857153,0.10182465746616706,0.9355645573725773,0.6903013092707426,0.9585605851299167,0.9718581581070421,0.36346990164800225,0.6,"{0.2: 0.8915751214555271, 0.3: 0.9195988336237346, 0.4: 0.9291265367643504, 0.5: 0.9340917277496987, 0.6: 0.9355645573725773, 0.7: 0.9339850912544093, 0.8: 0.9276333936945048}"
114,0.0002774275491977922,4.222657203674316,1.9272583246231079,0.4200677752494812,4,0.18571428571428572,0.09937916218470304,0.9371665184406746,0.6949588973449411,0.9596519611057767,0.9723938833808807,0.3534970463880723,0.6,"{0.2: 0.8976209225114028, 0.3: 0.9230195896666559, 0.4: 0.930918581943638, 0.5: 0.9359611726741685, 0.6: 0.9371665184406746, 0.7: 0.9351449388934714, 0.8: 0.929500567151195}"
119,0.00024742647851355997,4.162059020996094,1.9074405193328858,0.40462952852249146,4,0.15000000000000002,0.09718714635341595,0.9387251401572042,0.697893563604348,0.960831065212136,0.9728958090433523,0.34203061248489836,0.6,"{0.2: 0.9027593035487399, 0.3: 0.92574662785718, 0.4: 0.9332491828923, 0.5: 0.9374943214223316, 0.6: 0.9387251401572042, 0.7: 0.9364935002971081, 0.8: 0.9311256713180469}"
4,0.0003,2.4938977718353272,1.187882137298584,0.2632223695516586,1,0.9819095477386934,0.4041745914862706,0.8285931394332485,0.3361177263416265,0.8906481323856398,0.8712032458969102,1.2877425116569352,0.6,"{0.2: 0.1320378760851454, 0.3: 0.1320333413050273, 0.4: 0.168539087314967, 0.5: 0.7285803668802532, 0.6: 0.8285931394332485, 0.7: 0.7247034066796307, 0.8: 0.37684768327069607}"
