epoch,lr,loss,fire_loss,other_loss,effective_rollout_steps,teacher_forcing_ratio,prob_mae_mean,best_iou_mean,spread_iou_at_best,dice_at_best,recall_at_best,mpd_at_best,save_thr,ious_by_thr
9,0.00029536601626647306,1.8733308792114258,0.8865696430206299,0.24308423697948456,1,0.9592964824120603,0.32202405348802227,0.8798885633642691,0.4304819383730455,0.9274694439364394,0.9366904366678472,0.7778760809959184,0.6,"{0.2: 0.13204571858003444, 0.3: 0.14377088485605932, 0.4: 0.5317314615223463, 0.5: 0.8343816224234135, 0.6: 0.8798885633642691, 0.7: 0.8542651389142253, 0.8: 0.7838631400208882}"
14,0.0002770383690115472,1.5820611000061036,0.707459557056427,0.22826254665851592,1,0.9366834170854271,0.3168290288020403,0.8815724952450972,0.4354251823942482,0.9287425923926579,0.9401193494902697,0.7648973731833798,0.6,"{0.2: 0.13204795147701204, 0.3: 0.150535295929543, 0.4: 0.5511583844321892, 0.5: 0.8371110385047634, 0.6: 0.8815724952450972, 0.7: 0.8573899400505874, 0.8: 0.7896676552069776}"
19,0.0002465200384879317,2.6742383003234864,1.165727972984314,0.39431440830230713,2,0.914070351758794,0.30712264929062283,0.8843141689289737,0.444185853657767,0.9305708063074866,0.9434673888283126,0.7455403112235981,0.6,"{0.2: 0.13205505877390492, 0.3: 0.1709269912358313, 0.4: 0.5891530124422829, 0.5: 0.842544974329041, 0.6: 0.8843141689289737, 0.7: 0.8624461142079733, 0.8: 0.8019887332858765}"
24,0.00020679837152099,2.603029727935791,1.137689995765686,0.3693405508995056,2,0.8914572864321608,0.2965172215914115,0.8879789007818146,0.45440444290014737,0.9331071317323418,0.9505265498180362,0.7201135320574064,0.6,"{0.2: 0.1320614886474903, 0.3: 0.20515298550887165, 0.4: 0.635883724957074, 0.5: 0.8484327081927671, 0.6: 0.8879789007818146, 0.7: 0.8697591355532469, 0.8: 0.8152896569216336}"
29,0.00016176160163057374,2.5317256450653076,1.1160064935684204,0.342212575674057,2,0.8688442211055276,0.2859009061104212,0.890961978600233,0.46420666813364664,0.9350653140101269,0.95607758478813,0.6984338056345231,0.6,"{0.2: 0.13206806907580468, 0.3: 0.25623456009452394, 0.4: 0.6802255207336657, 0.5: 0.8530358125767447, 0.6: 0.890961978600233, 0.7: 0.8768036509417729, 0.8: 0.8291407837729065}"
34,0.00011581824164318389,3.4214195728302004,1.511402702331543,0.44729589223861693,3,0.8462311557788945,0.2751973699300717,0.8932879543061402,0.4744847056799243,0.9363364821993594,0.9595291567532335,0.6806935600620785,0.6,"{0.2: 0.1320755448077444, 0.3: 0.32005998205792946, 0.4: 0.7192287371949702, 0.5: 0.8585524717230936, 0.6: 0.8932879543061402, 0.7: 0.8822848697007174, 0.8: 0.8395132306798783}"
39,7.346554774059796e-05,3.3632463455200194,1.4953041553497315,0.4227093517780304,3,0.8236180904522613,0.26453891281898206,0.8957601280664976,0.485471096507942,0.9376349080003371,0.9629920025183772,0.6632931963926824,0.6,"{0.2: 0.1320927815970614, 0.3: 0.38735285928295415, 0.4: 0.7531943065203492, 0.5: 0.863918835695035, 0.6: 0.8957601280664976, 0.7: 0.8886799398288454, 0.8: 0.8492848585357182}"
44,3.88492966905711e-05,3.370204305648804,1.502521014213562,0.40933955907821656,3,0.8010050251256281,0.2540774559363341,0.8982620073364824,0.4970805664850587,0.938899520676868,0.9659703937184855,0.6411649513539267,0.6,"{0.2: 0.1321887414095354, 0.3: 0.44403007140367906, 0.4: 0.7836316520360842, 0.5: 0.8689872693407804, 0.6: 0.8982620073364824, 0.7: 0.892766426328786, 0.8: 0.8582066684438362}"
49,1.5357968331482925e-05,4.097356700897217,1.8238323211669922,0.50189967751503,4,0.778391959798995,0.24399191599625808,0.9011135100917655,0.5073671723456716,0.9404736386334918,0.9690337961437228,0.6229112609957036,0.6,"{0.2: 0.13264978671972383, 0.3: 0.4945203824630469, 0.4: 0.803571614977528, 0.5: 0.8742056367346365, 0.6: 0.9011135100917655, 0.7: 0.8969872683473795, 0.8: 0.8670034957949388}"
54,5.2910575568299456e-06,4.117102098464966,1.8321472883224488,0.4954343497753143,4,0.7557788944723618,0.23427836367717156,0.9040069443872667,0.5188095076259577,0.942084486796714,0.9718803212989067,0.6045733600289948,0.6,"{0.2: 0.13404609576833995, 0.3: 0.5391733541826675, 0.4: 0.8182863890331273, 0.5: 0.8788600599303215, 0.6: 0.9040069443872667, 0.7: 0.8997401251093635, 0.8: 0.8740260403327355}"
59,0.00029536601626647306,4.0933623790740965,1.8320941209793091,0.47496209740638734,4,0.7331658291457286,0.22482244211893815,0.9062511933110543,0.5285402836059863,0.9433074392191606,0.9739038371736044,0.5885502592091529,0.6,"{0.2: 0.13762975242154032, 0.3: 0.5787262491506009, 0.4: 0.8303802890305124, 0.5: 0.8838022413204549, 0.6: 0.9062511933110543, 0.7: 0.9032530857626543, 0.8: 0.8802425796673083}"
64,0.0002770383690115472,4.760024166107177,2.1191877841949465,0.5778051912784576,5,0.7105527638190955,0.21543442056729242,0.9081258228335545,0.5415472629693328,0.9442234418488724,0.9749257773569092,0.5740664238637658,0.6,"{0.2: 0.14622199564026964, 0.3: 0.6178821929318179, 0.4: 0.8421577912110726, 0.5: 0.8873949116135625, 0.6: 0.9081258228335545, 0.7: 0.9060641398573848, 0.8: 0.8854997552967071}"
69,0.0002465200384879317,4.675343132019043,2.0951347827911375,0.5365997850894928,5,0.6879396984924623,0.2063843145584449,0.9100725523514285,0.554245643903149,0.9452145323491761,0.9768816731408932,0.5606556163579072,0.6,"{0.2: 0.16690460321960401, 0.3: 0.6532117915550096, 0.4: 0.8516946318103794, 0.5: 0.8914746780950319, 0.6: 0.9100725523514285, 0.7: 0.9092124434909539, 0.8: 0.8916575856113435}"
4,0.0003,2.493970775604248,1.187912607192993,0.2632310301065445,1,0.9819095477386934,0.40417726223285383,0.8286128058456405,0.335902205194883,0.8907156064557827,0.8712488060016472,1.2885087631534358,0.6,"{0.2: 0.1320378760851454, 0.3: 0.1320333413050273, 0.4: 0.16851900487536287, 0.5: 0.7286769489872386, 0.6: 0.8286128058456405, 0.7: 0.7245939769043321, 0.8: 0.3768370368621053}"
9,0.00029536601626647306,1.8733121633529664,0.8865699410438538,0.24306395649909973,1,0.9592964824120603,0.32202719495846677,0.8800301149540556,0.4307568809130438,0.92759242818834,0.936898900290945,0.7764402566045252,0.6,"{0.2: 0.13204557883174656, 0.3: 0.1437823853785595, 0.4: 0.5317397547983567, 0.5: 0.8343829464429664, 0.6: 0.8800301149540556, 0.7: 0.8541561118215021, 0.8: 0.7839035674502504}"
14,0.0002770383690115472,1.5821613311767577,0.7075322508811951,0.22824976742267608,1,0.9366834170854271,0.3168386404330914,0.8815044457737378,0.4353597710609745,0.928670905548725,0.9402235813018185,0.7655429406752923,0.6,"{0.2: 0.13204788551012034, 0.3: 0.1505399883953286, 0.4: 0.5511597926578293, 0.5: 0.8370893172678413, 0.6: 0.8815044457737378, 0.7: 0.8573114191946326, 0.8: 0.7896562494955892}"
74,0.00020679837152099,4.635811042785645,2.0717753887176515,0.5406017661094665,5,0.6653266331658292,0.19759800342413095,0.9129329955054419,0.5163098932370663,0.9468354144883849,0.9551309016587993,0.528029965422927,0.7,"{0.2: 0.2098681881638104, 0.3: 0.6885012769272605, 0.4: 0.8604446966816669, 0.5: 0.8951927017334452, 0.6: 0.912224477993644, 0.7: 0.9129329955054419, 0.8: 0.8965517395017466}"
19,0.0002465200384879317,2.6756983757019044,1.1664464235305787,0.39461895227432253,2,0.914070351758794,0.3071397863901578,0.8843394081028269,0.44399539376995933,0.930596448872403,0.9436513670685767,0.7442998338803654,0.6,"{0.2: 0.13205499212719196, 0.3: 0.17090167319045554, 0.4: 0.5891024060159196, 0.5: 0.8425309349254786, 0.6: 0.8843394081028269, 0.7: 0.8623880329026091, 0.8: 0.8019609281299415}"
79,0.00016176160163057374,4.596290588378906,2.070210075378418,0.5087832272052765,5,0.642713567839196,0.1891058637545659,0.9158505788927247,0.5311981617076054,0.9484872818041404,0.9581133519476618,0.5085115826394704,0.7,"{0.2: 0.28208481642729943, 0.3: 0.734206162177901, 0.4: 0.8687037253597021, 0.5: 0.8990808163871085, 0.6: 0.914186090039791, 0.7: 0.9158505788927247, 0.8: 0.9008673427969425}"
24,0.00020679837152099,2.6016640186309816,1.1369535684585572,0.369562029838562,2,0.8914572864321608,0.29652949479910046,0.8881086881349264,0.4545893312305695,0.9332276279751169,0.9507131512160141,0.7194838443127068,0.6,"{0.2: 0.1320614886474903, 0.3: 0.20513573576982308, 0.4: 0.63588120793321, 0.5: 0.848429182339548, 0.6: 0.8881086881349264, 0.7: 0.8696934535746111, 0.8: 0.8150423318525171}"
29,0.00016176160163057374,2.532857656478882,1.1167686223983764,0.34225921630859374,2,0.8688442211055276,0.2859227473919208,0.8909872876864483,0.4642141321159788,0.935092289548323,0.95607758478813,0.698416847340668,0.6,"{0.2: 0.13206789455302745, 0.3: 0.25615952059828695, 0.4: 0.6803236241046425, 0.5: 0.8530034513982565, 0.6: 0.8909872876864483, 0.7: 0.8769994710677542, 0.8: 0.8290291677613387}"
84,0.00011581824164318389,4.652410316467285,2.0904687643051147,0.5222200989723206,5,0.6201005025125628,0.18100133538246155,0.9184380289396115,0.5441623409082543,0.9499319103573433,0.9603618904050482,0.4920629056189969,0.7,"{0.2: 0.37607887788632194, 0.3: 0.7796461833312238, 0.4: 0.8756946278784923, 0.5: 0.9026476989063267, 0.6: 0.9165213140798562, 0.7: 0.9184380289396115, 0.8: 0.9043823467916934}"
34,0.00011581824164318389,3.422899293899536,1.5121913194656371,0.4478383183479309,3,0.8462311557788945,0.2752334360892956,0.8931844053545854,0.47421252386052953,0.936242807299275,0.9594949839717475,0.681383685588961,0.6,"{0.2: 0.1320753467681807, 0.3: 0.3199145712019863, 0.4: 0.7190944180157545, 0.5: 0.8585843552803007, 0.6: 0.8931844053545854, 0.7: 0.8823015545731895, 0.8: 0.8394174440075455}"
89,7.346554774059796e-05,4.560594844818115,2.051089859008789,0.5034494936466217,5,0.5974874371859297,0.17328902467703208,0.9202947169757578,0.5566972999012031,0.9508479549684378,0.9618581930126965,0.4804312314595067,0.7,"{0.2: 0.4560106451509655, 0.3: 0.8167294594996777, 0.4: 0.8821124597606825, 0.5: 0.9064599805843924, 0.6: 0.9183996974413415, 0.7: 0.9202947169757578, 0.8: 0.9082644067352558}"
94,3.88492966905711e-05,4.55192461013794,2.058550786972046,0.4752197742462158,5,0.5748743718592965,0.16611660061738429,0.9221535242262087,0.5701218808354163,0.9518098607259591,0.9634923382299961,0.46593955934506437,0.7,"{0.2: 0.5149564560496135, 0.3: 0.838887140965015, 0.4: 0.8887399283398065, 0.5: 0.9098718791542131, 0.6: 0.9204965572998165, 0.7: 0.9221535242262087, 0.8: 0.9115950988724006}"
39,7.346554774059796e-05,3.3632539749145507,1.495465302467346,0.4224629044532776,3,0.8236180904522613,0.26458265766119343,0.8958119461533237,0.48492619953925115,0.9376684369715429,0.9629978697049506,0.6628952320227053,0.6,"{0.2: 0.13209229831263244, 0.3: 0.3871416880610157, 0.4: 0.7531224321263393, 0.5: 0.8638473634030578, 0.6: 0.8958119461533237, 0.7: 0.8885286191252061, 0.8: 0.8491013188114974}"
44,3.88492966905711e-05,3.371122407913208,1.5028376817703246,0.4097247540950775,3,0.8010050251256281,0.2541392094049698,0.8981914347860813,0.49611483760778186,0.9388302475927648,0.9659142375346849,0.6416190218278603,0.6,"{0.2: 0.13218484867186772, 0.3: 0.4438023142536002, 0.4: 0.7835166486883203, 0.5: 0.8689429797122558, 0.6: 0.8981914347860813, 0.7: 0.8927384179038268, 0.8: 0.8580518269267816}"
99,1.5357968331482925e-05,4.569086647033691,2.0690182209014893,0.47709298729896543,5,0.5522613065326634,0.15944290810670608,0.924249060982203,0.5811497946424721,0.9529457703885629,0.964808130582927,0.4509657151733767,0.7,"{0.2: 0.5659665696175026, 0.3: 0.852369200285166, 0.4: 0.8933649269423057, 0.5: 0.9126113676279297, 0.6: 0.92219122272338, 0.7: 0.924249060982203, 0.8: 0.9146464842217216}"
49,1.5357968331482925e-05,4.097892808914184,1.8239071846008301,0.5022374868392945,4,0.778391959798995,0.24406003990234473,0.9011506639664381,0.5066176600171597,0.9404830407202852,0.9689913102442645,0.622831653036438,0.6,"{0.2: 0.13263911203865325, 0.3: 0.49429046220814615, 0.4: 0.803604361266059, 0.5: 0.8741820505211925, 0.6: 0.9011506639664381, 0.7: 0.8969920051173321, 0.8: 0.8668059909771961}"
104,5.2910575568299456e-06,4.59127836227417,2.069464659690857,0.5015937805175781,5,0.5296482412060302,0.15329364782724625,0.9258394385513485,0.5914967785677693,0.9537374098296624,0.9654169123869938,0.4376639822253151,0.7,"{0.2: 0.608295468560534, 0.3: 0.8626499537694402, 0.4: 0.8984026159611664, 0.5: 0.9152760834328378, 0.6: 0.923752940911838, 0.7: 0.9258394385513485, 0.8: 0.9173340363681185}"
109,0.00029536601626647306,4.519746875762939,2.0649486064910887,0.442718380689621,5,0.507035175879397,0.1475631560270603,0.9273495493975704,0.603897296084533,0.9545800265689734,0.9661053664267636,0.4274326515362877,0.7,"{0.2: 0.6448009272845805, 0.3: 0.8706390428349436, 0.4: 0.9029565063935883, 0.5: 0.9181453255851659, 0.6: 0.9256924390827188, 0.7: 0.9273495493975704, 0.8: 0.919454406868869}"
54,5.2910575568299456e-06,4.117240238189697,1.832197403907776,0.49548364877700807,4,0.7557788944723618,0.23435565829277039,0.9040145914295337,0.5184316742163798,0.9420861667028018,0.9718444543766892,0.6048899778126648,0.6,"{0.2: 0.13402016289748997, 0.3: 0.5389043626033787, 0.4: 0.8183455635302954, 0.5: 0.8788373519464551, 0.6: 0.9040145914295337, 0.7: 0.8997773136115552, 0.8: 0.8742645047200278}"
114,0.0002770383690115472,4.68288106918335,2.1483684539794923,0.48445850014686587,5,0.48442211055276374,0.1422077952287136,0.9289042284431827,0.6117855533932323,0.9554674190152311,0.9665544386664825,0.416396042391262,0.7,"{0.2: 0.6735580001474458, 0.3: 0.8787191009617107, 0.4: 0.9069956340330259, 0.5: 0.9203726350847072, 0.6: 0.9277421055320476, 0.7: 0.9289042284431827, 0.8: 0.9216676994494714}"
59,0.00029536601626647306,4.094395542144776,1.8329850435256958,0.4745128989219666,4,0.7331658291457286,0.22489908910714662,0.906159194765678,0.5287923495440268,0.9432437571509584,0.9737684365497606,0.5891103257883761,0.6,"{0.2: 0.13757837392361932, 0.3: 0.5785129990458159, 0.4: 0.8305214903602124, 0.5: 0.8838902445480294, 0.6: 0.906159194765678, 0.7: 0.9033085226927363, 0.8: 0.880109763283511}"
119,0.0002465200384879317,4.508535861968994,2.0548859357833864,0.4511178433895111,5,0.46180904522613064,0.13713644941647848,0.9308045366844709,0.6247592514309819,0.9565593782151414,0.9676143690601137,0.4019206683048964,0.7,"{0.2: 0.6976751951801496, 0.3: 0.8852980196087444, 0.4: 0.910879152656533, 0.5: 0.9227900110102027, 0.6: 0.9296473805693025, 0.7: 0.9308045366844709, 0.8: 0.9242386316770084}"
64,0.0002770383690115472,4.757536506652832,2.121655750274658,0.5745519399642944,5,0.7105527638190955,0.21547774550242302,0.9080876298526516,0.5394101389007263,0.9442081107083491,0.9747008903091617,0.5746429381550944,0.6,"{0.2: 0.14620666550242734, 0.3: 0.6177970756621126, 0.4: 0.8424843989670509, 0.5: 0.8877623678814361, 0.6: 0.9080876298526516, 0.7: 0.905995189952306, 0.8: 0.8852889210630625}"
124,0.00020679837152099,4.5376708984375,2.07628493309021,0.42958040833473204,5,0.43919597989949744,0.13261794986633155,0.9320473875102449,0.6330115441146553,0.9572283324114148,0.9677985842980065,0.39262511938039996,0.7,"{0.2: 0.7190768422770071, 0.3: 0.8913551771111013, 0.4: 0.9143124152464284, 0.5: 0.9255799452419284, 0.6: 0.9315226873203716, 0.7: 0.9320473875102449, 0.8: 0.9256647955614188}"
69,0.0002465200384879317,4.688790702819825,2.1039818286895753,0.5364980340003968,5,0.6879396984924623,0.20644847131692445,0.9099791809603668,0.5523279223466869,0.9451452013035299,0.9766056550394705,0.561231933924835,0.6,"{0.2: 0.16683977285490714, 0.3: 0.6530923276465476, 0.4: 0.8519039146944046, 0.5: 0.8916377239815756, 0.6: 0.9099791809603668, 0.7: 0.9089708981581444, 0.8: 0.8913525717490156}"
129,0.00016176160163057374,4.388693809509277,2.0214228868484496,0.3964214026927948,5,0.4165829145728642,0.12850700949247068,0.9341889966121496,0.6451332966013055,0.9585840931284736,0.9688695788006518,0.37789327462558614,0.7,"{0.2: 0.7436198315121201, 0.3: 0.8968583371953008, 0.4: 0.9175708899797284, 0.5: 0.9280322419086409, 0.6: 0.9331011830104237, 0.7: 0.9341889966121496, 0.8: 0.927772919646168}"
74,0.00020679837152099,4.635556983947754,2.0761374473571776,0.5337479829788208,5,0.6653266331658292,0.19768975675106049,0.9127720607224288,0.5128319398183874,0.9467216547532507,0.9548185880127763,0.5293661530476766,0.7,"{0.2: 0.20951945768020608, 0.3: 0.6884311546376173, 0.4: 0.8607891502310093, 0.5: 0.8955398903397938, 0.6: 0.9121755331859895, 0.7: 0.9127720607224288, 0.8: 0.8963466546906733}"
134,0.00011581824164318389,4.415200424194336,2.0194265604019166,0.42056073546409606,5,0.39396984924623113,0.1247291916455978,0.9357263207079723,0.6541573168940713,0.9595698336420674,0.9697955913426048,0.3679828595815871,0.7,"{0.2: 0.7748376175596202, 0.3: 0.9018665553853086, 0.4: 0.9207990932884582, 0.5: 0.9299973673244916, 0.6: 0.9344985036763443, 0.7: 0.9357263207079723, 0.8: 0.9294240081918531}"
79,0.00016176160163057374,4.603253173828125,2.072867488861084,0.5105229675769806,5,0.642713567839196,0.189211511077025,0.9156437382451421,0.5278917744442853,0.9483725277846144,0.9578074938618888,0.510378800255439,0.7,"{0.2: 0.28121202697956393, 0.3: 0.7337068100215777, 0.4: 0.8689305580753435, 0.5: 0.8993299252346514, 0.6: 0.9143515156432895, 0.7: 0.9156437382451421, 0.8: 0.9003894317457943}"
139,7.346554774059796e-05,4.410249137878418,2.030819058418274,0.39037774205207826,5,0.3713567839195979,0.1212633769863691,0.9369959659094858,0.6580962292762029,0.9603924999441744,0.9702024388905923,0.3582040812038845,0.7,"{0.2: 0.8100091764146677, 0.3: 0.9061882843804397, 0.4: 0.9235975767356578, 0.5: 0.932102353967037, 0.6: 0.9357926768690069, 0.7: 0.9369959659094858, 0.8: 0.9307991025785628}"
84,0.00011581824164318389,4.657212448120117,2.0922024726867674,0.5243395745754242,5,0.6201005025125628,0.1810871557547496,0.9184528357304859,0.5419475670262226,0.9499384408099693,0.9601792874475731,0.4918438886433253,0.7,"{0.2: 0.3754358163615817, 0.3: 0.7793774198460218, 0.4: 0.8759465268648184, 0.5: 0.9028051461212409, 0.6: 0.9164146436375435, 0.7: 0.9184528357304859, 0.8: 0.9040859698981691}"
144,3.88492966905711e-05,4.3637621879577635,2.006996440887451,0.39298059344291686,5,0.3487437185929648,0.11808355362751545,0.9378962733851761,0.6612504361725983,0.9609428891276883,0.9703470645029307,0.3500060014876443,0.7,"{0.2: 0.8391475664762698, 0.3: 0.910669512686259, 0.4: 0.9260711398542787, 0.5: 0.9340162866014162, 0.6: 0.9377990442527184, 0.7: 0.9378962733851761, 0.8: 0.9321395564059956}"
89,7.346554774059796e-05,4.562227249145508,2.0515504121780395,0.5046131134033203,5,0.5974874371859297,0.17339097956816354,0.9202304125651369,0.5529366148421055,0.9508966777961456,0.9617579892945147,0.4782019903233538,0.7,"{0.2: 0.45537962532333137, 0.3: 0.816807041224145, 0.4: 0.8825061109447554, 0.5: 0.9066702746085994, 0.6: 0.9183964990421111, 0.7: 0.9202304125651369, 0.8: 0.9078958050479639}"
149,1.5357968331482925e-05,4.403690338134766,2.0232654809951782,0.4004391670227051,5,0.3261306532663316,0.11522599500723374,0.9393501074660318,0.6670838475904732,0.9618859654998263,0.9710895596540544,0.34105837159131674,0.7,"{0.2: 0.8644978629450298, 0.3: 0.9145005589613324, 0.4: 0.9283082824303275, 0.5: 0.9353638195024874, 0.6: 0.9390024159987211, 0.7: 0.9393501074660318, 0.8: 0.933393024555443}"
94,3.88492966905711e-05,4.55325984954834,2.0588483095169066,0.4758540093898773,5,0.5748743718592965,0.16623148818810782,0.9219442980092063,0.5657620988130303,0.9516535955627032,0.9630606960075934,0.4674799739584708,0.7,"{0.2: 0.5141522013540687, 0.3: 0.8388818638811387, 0.4: 0.8888501796313696, 0.5: 0.9101917342961607, 0.6: 0.9206077919228602, 0.7: 0.9219442980092063, 0.8: 0.9111400981812011}"
154,5.2910575568299456e-06,4.400243091583252,2.0182913541793823,0.4044938862323761,5,0.3035175879396984,0.11261926476772015,0.9402733448925128,0.7130331744396455,0.9622281896071835,0.9801853102572918,0.3314075762297981,0.6,"{0.2: 0.8783864279296734, 0.3: 0.9170708606730975, 0.4: 0.9306103596102415, 0.5: 0.9371963607508382, 0.6: 0.9402733448925128, 0.7: 0.9401567368596188, 0.8: 0.9346844131014362}"
99,1.5357968331482925e-05,4.571072578430176,2.070075821876526,0.477270370721817,5,0.5522613065326634,0.1595723426494843,0.9240537555932001,0.5768071524464807,0.9528936565562708,0.9643467631981184,0.4525758116808203,0.7,"{0.2: 0.5649106333327563, 0.3: 0.8523738351671403, 0.4: 0.8937616802745464, 0.5: 0.9126421477034687, 0.6: 0.9222460473130428, 0.7: 0.9240537555932001, 0.8: 0.914175607770434}"
159,0.00029536601626647306,4.391446590423584,2.022699737548828,0.39461950659751893,5,0.2809045226130653,0.11023413657377927,0.9412708212906773,0.7184541648042992,0.9628872790251811,0.980309489640714,0.32445468683620493,0.6,"{0.2: 0.8859050802037006, 0.3: 0.919594474666439, 0.4: 0.9323940786016829, 0.5: 0.9383463631920975, 0.6: 0.9412708212906773, 0.7: 0.9407691352079263, 0.8: 0.9363026183421814}"
104,5.2910575568299456e-06,4.592460823059082,2.0698475360870363,0.5018672466278076,5,0.5296482412060302,0.15342914446806297,0.92582332128758,0.5891560265775825,0.9538342460601399,0.965241977725317,0.43848888311956064,0.7,"{0.2: 0.6075557340278266, 0.3: 0.8625937851151343, 0.4: 0.8987510972934882, 0.5: 0.9154182121811514, 0.6: 0.9239026023993375, 0.7: 0.92582332128758, 0.8: 0.917042836177676}"
164,0.0002770383690115472,4.419771385192871,2.0252745866775514,0.42035619020462034,5,0.2582914572864321,0.10809670694363423,0.9423379846737351,0.7247352867986023,0.9635149484271366,0.9801070188682756,0.3163971642093696,0.6,"{0.2: 0.8914677977709895, 0.3: 0.9223017130130884, 0.4: 0.9336502480197516, 0.5: 0.9398816197907621, 0.6: 0.9423379846737351, 0.7: 0.9414530393346453, 0.8: 0.9373519076448628}"
109,0.00029536601626647306,4.508511638641357,2.060896611213684,0.4378808975219727,5,0.507035175879397,0.147654340053216,0.9272337189593697,0.5978059437058139,0.9545871909839627,0.96573338788988,0.4280909226216772,0.7,"{0.2: 0.6442780113303384, 0.3: 0.870992619895752, 0.4: 0.9033308575871053, 0.5: 0.9182252045231696, 0.6: 0.9257147970389763, 0.7: 0.9272337189593697, 0.8: 0.91918061939593}"
169,0.0002465200384879317,4.410193395614624,2.057217001914978,0.376845920085907,5,0.235678391959799,0.10607484059456067,0.9432264177783589,0.7293846582719036,0.9639798470132782,0.9795934471873442,0.3102740670173576,0.6,"{0.2: 0.8958571464923344, 0.3: 0.9247270843632419, 0.4: 0.9352296323040042, 0.5: 0.9409677211279008, 0.6: 0.9432264177783589, 0.7: 0.9424628099208459, 0.8: 0.9385006290395668}"
114,0.0002770383690115472,4.652749061584473,2.1222380638122558,0.488271963596344,5,0.48442211055276374,0.14231223976000762,0.9288908231414998,0.6089693387846145,0.9554995939849931,0.9663560853610824,0.41535193702182555,0.7,"{0.2: 0.6731432225607298, 0.3: 0.8790175653054604, 0.4: 0.9074240208740545, 0.5: 0.9205997158472772, 0.6: 0.9274687502612236, 0.7: 0.9288908231414998, 0.8: 0.9212448342383155}"
174,0.00020679837152099,4.399521827697754,2.02481369972229,0.39573092460632325,5,0.2130653266331658,0.1041781587096361,0.9443742647649401,0.7324647486017521,0.9646746997261086,0.9796713402550882,0.30200156530879996,0.6,"{0.2: 0.9001409711652156, 0.3: 0.9271907120995325, 0.4: 0.9366810821521662, 0.5: 0.9425345337873926, 0.6: 0.9443742647649401, 0.7: 0.943440812699785, 0.8: 0.9393039060274905}"
119,0.0002465200384879317,4.500087451934815,2.053237247467041,0.44520641565322877,5,0.46180904522613064,0.1372758503525685,0.930631923726723,0.6185874990857813,0.956584083055518,0.9670571050361084,0.4036404665744493,0.7,"{0.2: 0.6973096849396507, 0.3: 0.8855684678858617, 0.4: 0.911187406972605, 0.5: 0.9229803913289434, 0.6: 0.9295325428529065, 0.7: 0.930631923726723, 0.8: 0.9233221979405883}"
179,0.00016176160163057374,4.354456233978271,2.0131911754608156,0.3764815807342529,5,0.1904522613065326,0.1024537382599635,0.944973355542796,0.734839399450986,0.9650978290886436,0.9793176025050888,0.2975086278726816,0.6,"{0.2: 0.9049779819549982, 0.3: 0.9292878957681163, 0.4: 0.9380155924549833, 0.5: 0.944174040017148, 0.6: 0.944973355542796, 0.7: 0.9440880174820016, 0.8: 0.9401017430978399}"
124,0.00020679837152099,4.538805675506592,2.0757224321365357,0.4306805908679962,5,0.43919597989949744,0.13275669324092376,0.9321805724509702,0.6255938366831691,0.9575554868490662,0.9678301648611591,0.3932744401816466,0.7,"{0.2: 0.7189224774697732, 0.3: 0.8916390231197507, 0.4: 0.9142325253277684, 0.5: 0.9256346114146103, 0.6: 0.9311089216326857, 0.7: 0.9321805724509702, 0.8: 0.925287398995014}"
